Unnamed: 0,Ações_Defensivas_BemSucedidas,Duelos_Defensivos_Ganhos,Duelos_Aéreos_Ganhos,Passes_Longos_Certos,Passes_Progressivos_Certos,Passes_Laterais_Certos,Ações_Ofensivas_BemSucedidas,Duelos_Ofensivos_Ganhos,Pisadas_Área,Dribles_BemSucedidos,Corridas_Progressivas,Acelerações,xA,Assistência_Finalização,Passes_TerçoFinal_Certos,Deep_Completions,Deep_Completed_Crosses,Passes_ÁreaPênalti_Certos,Rating,Atleta,Equipe,Equipe_Janela_Análise,Posição,Posição_Wyscout,Código_Posição_Wyscout,Idade,Valor_Mercado,Fim_Contrato,Jogos,Minutos,Nacionalidade,Passaporte,Pé,Altura,Peso,Empréstimo,Liga,Base,Versão_Temporada,Role,L_Rating,L_Ranking,Size,L_Percentil,Ações_Defensivas_BemSucedidas_LM,Duelos_Defensivos_Ganhos_LM,Duelos_Aéreos_Ganhos_LM,Passes_Longos_Certos_LM,Passes_Progressivos_Certos_LM,Passes_Laterais_Certos_LM,Ações_Ofensivas_BemSucedidas_LM,Duelos_Ofensivos_Ganhos_LM,Pisadas_Área_LM,Dribles_BemSucedidos_LM,Corridas_Progressivas_LM,Acelerações_LM,xA_LM,Assistência_Finalização_LM,Passes_TerçoFinal_Certos_LM,Deep_Completions_LM,Deep_Completed_Crosses_LM,Passes_ÁreaPênalti_Certos_LM,Ações_Defensivas_BemSucedidas_Rank,Duelos_Defensivos_Ganhos_Rank,Duelos_Aéreos_Ganhos_Rank,Passes_Longos_Certos_Rank,Passes_Progressivos_Certos_Rank,Passes_Laterais_Certos_Rank,Ações_Ofensivas_BemSucedidas_Rank,Duelos_Ofensivos_Ganhos_Rank,Pisadas_Área_Rank,Dribles_BemSucedidos_Rank,Corridas_Progressivas_Rank,Acelerações_Rank,xA_Rank,Assistência_Finalização_Rank,Passes_TerçoFinal_Certos_Rank,Deep_Completions_Rank,Deep_Completed_Crosses_Rank,Passes_ÁreaPênalti_Certos_Rank,Ações_Defensivas_BemSucedidas_Percentil,Duelos_Defensivos_Ganhos_Percentil,Duelos_Aéreos_Ganhos_Percentil,Passes_Longos_Certos_Percentil,Passes_Progressivos_Certos_Percentil,Passes_Laterais_Certos_Percentil,Ações_Ofensivas_BemSucedidas_Percentil,Duelos_Ofensivos_Ganhos_Percentil,Pisadas_Área_Percentil,Dribles_BemSucedidos_Percentil,Corridas_Progressivas_Percentil,Acelerações_Percentil,xA_Percentil,Assistência_Finalização_Percentil,Passes_TerçoFinal_Certos_Percentil,Deep_Completions_Percentil,Deep_Completed_Crosses_Percentil,Passes_ÁreaPênalti_Certos_Percentil
56,0.439724,0.280472,0.144379,0.403314,0.357538,0.30625,0.141176,0.070763,0.25,0.009651,0.128609,0.212963,0.277778,0.355422,0.419033,0.328125,0.343915,0.36348,0.211041,M. França Silva,Corinthians,Corinthians,"RB, RWB",RB,1,24,5000000,2028-12-31,25,1950,Brazil,Brazil,right,171,65,no,BRA1,Testing,2024,Lateral Equilibrado,0.211,57,76,25,0.418802,0.337278,0.366916,0.374393,0.411494,0.322095,0.26475,0.22442,0.352212,0.170837,0.322697,0.32578,0.445175,0.3685,0.416126,0.38384,0.388193,0.402207,30.5,44,67,25,42,32,58.0,66,52.5,71.0,66.0,45.0,60.5,37.0,37,44.0,41.5,41.0,59,42,11,67,44,57,23,13,30,6,13,40,20,51,51,42,45,46
57,0.245695,0.353625,0.182594,0.451142,0.454521,0.210336,0.166387,0.058148,0.163043,0.068026,0.141732,0.175926,0.333333,0.451807,0.329747,0.25,0.460317,0.421182,0.210652,D. Suárez,Botafogo,Botafogo,RB,RB,1,36,650000,2025-12-31,17,1395,Uruguay,"Uruguay, Spain",right,172,67,no,BRA1,Testing,2024,Lateral Equilibrado,0.211,58,76,23,0.418802,0.337278,0.366916,0.374393,0.411494,0.322095,0.26475,0.22442,0.352212,0.170837,0.322697,0.32578,0.445175,0.3685,0.416126,0.38384,0.388193,0.402207,61.0,33,61,22,28,54,53.0,70,67.0,57.0,65.0,52.0,50.5,22.5,50,57.5,25.5,29.0,19,56,19,71,63,28,30,7,11,25,14,31,33,70,34,24,66,61
58,0.19403,0.163921,0.862819,0.105341,0.263145,0.205242,0.055462,0.037853,0.445652,0.00128,0.060367,0.148148,0.722222,0.451807,0.290789,0.515625,0.269841,0.295069,0.207496,Mádson,Athletico Paranaense,Athletico Paranaense,RB,RB,1,32,500000,2024-12-31,18,1095,Brazil,Brazil,right,182,69,no,BRA1,Testing,2024,Lateral Equilibrado,0.207,59,76,22,0.418802,0.337278,0.366916,0.374393,0.411494,0.322095,0.26475,0.22442,0.352212,0.170837,0.322697,0.32578,0.445175,0.3685,0.416126,0.38384,0.388193,0.402207,67.0,63,4,72,62,56,73.0,72,22.0,74.0,74.0,60.0,10.5,22.5,61,17.0,51.0,49.0,11,17,94,5,18,26,3,5,71,2,2,21,86,70,19,77,32,35
59,0.15729,0.141233,0.305865,0.298841,0.310466,0.112645,0.248739,0.284542,0.355072,0.277417,0.440945,0.212963,0.333333,0.204819,0.372577,0.46875,0.095238,0.292955,0.2018,João Pedro,Grêmio,Grêmio,RB,RB,1,27,4000000,2025-12-31,25,2386,Brazil,Brazil,right,179,75,no,BRA1,Testing,2024,Lateral Equilibrado,0.202,60,76,21,0.418802,0.337278,0.366916,0.374393,0.411494,0.322095,0.26475,0.22442,0.352212,0.170837,0.322697,0.32578,0.445175,0.3685,0.416126,0.38384,0.388193,0.402207,70.0,66,40,47,52,70,36.0,18,32.0,12.0,21.0,45.0,50.5,64.5,44,22.0,72.0,52.0,7,13,47,38,31,7,52,76,57,84,72,40,33,15,42,71,5,31
60,0.354765,0.288229,0.596079,0.220322,0.362331,0.222321,0.211765,0.151454,0.32971,0.095802,0.115486,0.314815,0.555556,0.391566,0.321956,0.179688,0.465608,0.274591,0.198915,Lucas Esteves,Vitória,Vitória,LB,LB,1,24,1200000,2025-12-31,28,2685,Brazil,Brazil,left,171,68,no,BRA1,Testing,2024,Lateral Equilibrado,0.199,61,76,19,0.418802,0.337278,0.366916,0.374393,0.411494,0.322095,0.26475,0.22442,0.352212,0.170837,0.322697,0.32578,0.445175,0.3685,0.416126,0.38384,0.388193,0.402207,48.0,43,13,60,41,51,43.5,51,39.0,49.0,69.5,35.0,23.0,32.5,52,65.0,24.0,59.0,36,43,82,21,46,32,42,32,48,35,8,53,69,57,31,14,68,22
61,0.712974,0.728273,0.457648,0.059215,0.101567,0.175656,0.258824,0.456586,0.474638,0.303643,0.622047,0.564815,0.388889,0.222892,0.304145,0.34375,0.248677,0.212598,0.188343,Kaiki,Cruzeiro,Cruzeiro,LB,LB,1,21,0,,15,1030,Brazil,Brazil,left,172,69,no,BRA1,Testing,2024,Lateral Equilibrado,0.188,62,76,18,0.418802,0.337278,0.366916,0.374393,0.411494,0.322095,0.26475,0.22442,0.352212,0.170837,0.322697,0.32578,0.445175,0.3685,0.416126,0.38384,0.388193,0.402207,8.0,2,22,74,73,63,34.0,4,20.0,10.0,5.0,11.5,41.5,61.0,58,42.0,54.5,69.0,89,97,71,2,3,17,55,94,73,86,93,84,45,19,23,44,28,9
62,0.421355,0.246459,0.340504,0.392987,0.347586,0.06499,0.092437,0.083949,0.351449,0.036932,0.199475,0.175926,0.444444,0.53012,0.311243,0.390625,0.243386,0.262148,0.172941,Marcelo Hermes,Criciúma,Criciúma,"LB, LW, LCMF",LB,1,29,450000,2024-12-31,29,2881,Brazil,Brazil,left,177,72,no,BRA1,Testing,2024,Lateral Equilibrado,0.173,63,76,17,0.418802,0.337278,0.366916,0.374393,0.411494,0.322095,0.26475,0.22442,0.352212,0.170837,0.322697,0.32578,0.445175,0.3685,0.416126,0.38384,0.388193,0.402207,35.0,54,33,29,44,73,71.0,63,33.0,64.0,53.0,52.0,35.0,14.0,55,36.5,56.5,61.0,53,28,56,61,42,3,6,17,56,15,30,31,53,81,27,51,25,19
63,0.324914,0.332798,0.198938,0.200045,0.169717,0.300442,0.104202,0.217363,0.275362,0.075955,0.314961,0.277778,0.333333,0.253012,0.44381,0.296875,0.179894,0.183939,0.150713,Samuel Xavier,Fluminense,Fluminense,RB,RB,1,34,400000,2025-12-31,25,2377,Brazil,Brazil,right,166,67,no,BRA1,Testing,2024,Lateral Equilibrado,0.151,64,76,15,0.418802,0.337278,0.366916,0.374393,0.411494,0.322095,0.26475,0.22442,0.352212,0.170837,0.322697,0.32578,0.445175,0.3685,0.416126,0.38384,0.388193,0.402207,53.0,38,59,63,69,33,68.0,37,48.0,56.0,32.5,36.5,50.5,53.5,29,48.5,63.0,71.0,30,50,22,17,9,56,10,51,36,26,57,51,33,29,61,36,17,6
64,0.546498,0.520037,0.278729,0.1219,0.155868,0.081893,0.208403,0.09702,0.322464,0.102548,0.262467,0.166667,0.777778,0.289157,0.122247,0.351562,0.444444,0.477818,0.135396,Vanderlan,Palmeiras,Palmeiras,"LB, LWB",LB,1,22,4000000,2028-12-31,20,1007,Brazil,Brazil,left,184,74,no,BRA1,Testing,2024,Lateral Equilibrado,0.135,65,76,14,0.418802,0.337278,0.366916,0.374393,0.411494,0.322095,0.26475,0.22442,0.352212,0.170837,0.322697,0.32578,0.445175,0.3685,0.416126,0.38384,0.388193,0.402207,22.0,12,47,71,70,72,45.0,59,40.0,46.0,43.5,55.0,6.5,46.0,74,40.5,30.0,21.0,71,84,38,6,7,5,40,22,47,39,42,27,91,39,2,46,60,72
65,0.547646,0.484504,0.920354,0.248201,0.334324,0.178474,0.0,0.063447,0.431159,0.029018,0.07874,0.12963,0.333333,0.240964,0.359343,0.210938,0.0,0.0,0.131587,Hugo,Corinthians,Corinthians,"LB, LWB",LB,1,27,1500000,2026-12-31,23,1966,Brazil,Brazil,left,179,73,no,BRA1,Testing,2024,Lateral Equilibrado,0.132,66,76,13,0.418802,0.337278,0.366916,0.374393,0.411494,0.322095,0.26475,0.22442,0.352212,0.170837,0.322697,0.32578,0.445175,0.3685,0.416126,0.38384,0.388193,0.402207,21.0,16,3,53,46,61,76.0,67,24.0,68.0,72.0,63.5,50.5,56.5,46,61.5,76.0,76.0,72,78,96,30,39,19,0,11,68,10,5,16,33,25,39,19,0,0
66,0.101033,0.082194,0.346968,0.231189,0.207159,0.244326,0.238655,0.2495,0.347826,0.181181,0.223097,0.101852,0.333333,0.228916,0.219688,0.164062,0.328042,0.285085,0.124136,G. Varela,Flamengo,Flamengo,RB,RB,1,31,1700000,2025-12-31,12,843,Uruguay,"Uruguay, Italy",right,174,70,no,BRA1,Testing,2024,Lateral Equilibrado,0.124,67,76,11,0.418802,0.337278,0.366916,0.374393,0.411494,0.322095,0.26475,0.22442,0.352212,0.170837,0.322697,0.32578,0.445175,0.3685,0.416126,0.38384,0.388193,0.402207,74.0,73,32,57,68,47,38.5,32,34.0,29.0,49.0,67.0,50.5,59.5,68,66.5,45.0,56.0,2,3,57,25,10,38,49,57,55,61,35,11,33,21,10,12,40,26
67,0.415614,0.358701,0.232387,0.197241,0.44268,0.23256,0.070588,0.159454,0.097826,0.046373,0.181102,0.175926,0.555556,0.46988,0.426198,0.117188,0.164021,0.286468,0.115846,Alan Ruschel,Juventude,Juventude,LB,LB,1,35,200000,2024-12-31,24,2328,Brazil,Brazil,left,176,72,no,BRA1,Testing,2024,Lateral Equilibrado,0.116,68,76,10,0.418802,0.337278,0.366916,0.374393,0.411494,0.322095,0.26475,0.22442,0.352212,0.170837,0.322697,0.32578,0.445175,0.3685,0.416126,0.38384,0.388193,0.402207,36.0,31,53,65,32,49,72.0,48,71.5,62.0,57.5,52.0,23.0,21.0,34,72.0,65.5,55.0,52,59,30,14,57,35,5,36,5,18,24,31,69,72,55,5,13,27
68,0.10333,0.043376,0.581015,0.264999,0.0,0.171508,0.203361,0.124434,0.456522,0.116481,0.065617,0.175926,0.5,0.259036,0.068928,0.453125,0.031746,0.126285,0.078063,Ewerthon,Juventude,Juventude,"RB, RAMF",RB,1,24,750000,2026-07-31,18,932,Brazil,Brazil,right,171,69,yes,BRA1,Testing,2024,Lateral Equilibrado,0.078,69,76,9,0.418802,0.337278,0.366916,0.374393,0.411494,0.322095,0.26475,0.22442,0.352212,0.170837,0.322697,0.32578,0.445175,0.3685,0.416126,0.38384,0.388193,0.402207,73.0,74,14,50,76,64,47.0,56,21.0,42.0,73.0,52.0,29.0,52.0,75,24.0,74.0,72.0,3,2,81,34,0,15,38,26,72,44,3,31,61,31,1,68,2,5
69,0.429392,0.414337,0.158896,0.174642,0.292866,0.17624,0.154622,0.154784,0.221014,0.09218,0.186352,0.138889,0.166667,0.385542,0.298864,0.203125,0.338624,0.293431,0.072486,Ramon,Cuiabá,Cuiabá,LB,LB,1,23,2500000,2027-06-30,24,2378,Brazil,Brazil,left,179,70,yes,BRA1,Testing,2024,Lateral Equilibrado,0.072,70,76,7,0.418802,0.337278,0.366916,0.374393,0.411494,0.322095,0.26475,0.22442,0.352212,0.170837,0.322697,0.32578,0.445175,0.3685,0.416126,0.38384,0.388193,0.402207,34.0,23,66,68,57,62,54.0,50,55.5,51.0,55.5,62.0,68.0,34.0,59,63.5,43.0,50.0,55,69,13,10,25,18,28,34,26,32,26,18,10,55,22,16,43,34
70,0.446613,0.216626,0.385298,0.251168,0.304751,0.046866,0.178151,0.060752,0.25,0.099101,0.173228,0.277778,0.111111,0.204819,0.31386,0.15625,0.296296,0.213026,0.062596,J. Hurtado,Red Bull Bragantino,Red Bull Bragantino,RB,RB,1,22,1800000,2026-12-31,11,912,Ecuador,Ecuador,right,178,69,no,BRA1,Testing,2024,Lateral Equilibrado,0.063,71,76,6,0.418802,0.337278,0.366916,0.374393,0.411494,0.322095,0.26475,0.22442,0.352212,0.170837,0.322697,0.32578,0.445175,0.3685,0.416126,0.38384,0.388193,0.402207,27.0,56,28,52,53,74,51.0,69,52.5,48.0,59.5,36.5,72.0,64.5,54,68.5,47.5,68.0,64,26,63,31,30,2,32,9,30,36,21,51,5,15,28,9,37,10
71,0.64868,0.439902,0.660443,0.491439,0.266469,0.082547,0.272269,0.208697,0.094203,0.205173,0.12336,0.240741,0.111111,0.066265,0.210377,0.203125,0.42328,0.366286,0.061216,Guilherme,Red Bull Bragantino,Red Bull Bragantino,LB,LB,1,22,500000,2024-12-31,11,700,Brazil,Brazil,left,177,69,no,BRA1,Testing,2024,Lateral Equilibrado,0.061,72,76,5,0.418802,0.337278,0.366916,0.374393,0.411494,0.322095,0.26475,0.22442,0.352212,0.170837,0.322697,0.32578,0.445175,0.3685,0.416126,0.38384,0.388193,0.402207,10.0,19,9,16,60,71,30.0,39,73.0,24.0,68.0,41.0,72.0,75.0,69,63.5,31.0,40.0,86,75,88,78,21,6,60,48,3,68,10,46,5,1,9,16,59,47
72,0.486797,0.364931,0.466134,0.192164,0.237354,0.254036,0.10084,0.097821,0.213768,0.083449,0.217848,0.157407,0.111111,0.138554,0.407344,0.132812,0.232804,0.198004,0.041989,Matheus Alexandre,Cuiabá,Cuiabá,RB,RB,1,25,1500000,2025-12-31,24,2148,Brazil,Brazil,right,188,88,no,BRA1,Testing,2024,Lateral Equilibrado,0.042,73,76,3,0.418802,0.337278,0.366916,0.374393,0.411494,0.322095,0.26475,0.22442,0.352212,0.170837,0.322697,0.32578,0.445175,0.3685,0.416126,0.38384,0.388193,0.402207,25.0,29,20,66,65,44,69.5,58,59.0,55.0,50.0,57.0,72.0,70.5,39,70.0,59.0,70.0,67,61,73,13,14,42,8,23,22,27,34,25,5,7,48,7,22,7
73,0.331803,0.247408,0.777833,0.360936,0.293666,0.0,0.137815,0.264213,0.221014,0.193065,0.388451,0.564815,0.055556,0.072289,0.376494,0.054688,0.021164,0.056547,0.019485,Bruno Pacheco,Fortaleza,Fortaleza,LB,LB,1,32,450000,2026-12-31,18,1319,Brazil,Brazil,left,174,74,no,BRA1,Testing,2024,Lateral Equilibrado,0.019,74,76,2,0.418802,0.337278,0.366916,0.374393,0.411494,0.322095,0.26475,0.22442,0.352212,0.170837,0.322697,0.32578,0.445175,0.3685,0.416126,0.38384,0.388193,0.402207,51.0,53,6,37,56,76,61.0,27,55.5,25.0,28.0,11.5,74.5,73.5,43,75.0,75.0,75.0,32,30,92,51,26,0,19,64,26,67,63,84,1,3,43,1,1,1
74,0.444317,0.342811,0.275266,0.246202,0.254996,0.00757,0.216807,0.148413,0.115942,0.172801,0.015748,0.148148,0.055556,0.204819,0.124088,0.25,0.137566,0.357104,0.00473,Rikelme,Shabab Al Ahli Dubai,Cuiabá,"LB, LWB",LB,1,21,0,2025-12-31,8,555,Brazil,Brazil,left,184,80,no,BRA1,Testing,2024,Lateral Equilibrado,0.005,75,76,1,0.418802,0.337278,0.366916,0.374393,0.411494,0.322095,0.26475,0.22442,0.352212,0.170837,0.322697,0.32578,0.445175,0.3685,0.416126,0.38384,0.388193,0.402207,28.0,34,48,54,64,75,40.0,52,69.0,31.0,75.0,60.0,74.5,64.5,73,57.5,68.0,42.0,63,55,36,28,15,1,47,31,9,59,1,21,1,15,3,24,10,44
75,0.347876,0.333811,0.569027,0.142875,0.034796,0.13788,0.315966,0.422463,0.032609,0.372502,0.335958,1.0,0.277778,0.072289,0.330374,0.0,0.164021,0.11014,0.0,Gabriel Inocêncio,Juventude,Juventude,"LB, RB",LB,1,30,250000,2024-12-31,15,1000,Brazil,Brazil,right,175,68,no,BRA1,Testing,2024,Lateral Equilibrado,0.0,76,76,0,0.418802,0.337278,0.366916,0.374393,0.411494,0.322095,0.26475,0.22442,0.352212,0.170837,0.322697,0.32578,0.445175,0.3685,0.416126,0.38384,0.388193,0.402207,50.0,37,15,70,75,66,23.0,6,75.0,6.0,30.0,1.0,60.5,73.5,49,76.0,65.5,74.0,34,51,80,7,1,13,69,92,1,92,60,98,20,3,35,0,13,2
